,cusum
2014-07-19,-91.73457510207102
2014-07-20,-89.52826385573772
2014-07-21,-90.06864037951762
2014-07-22,-91.01844478773138
2014-07-23,-90.32491948895843
2014-07-24,-89.11783069606766
2014-07-25,-87.4889333547614
2014-07-26,-87.8813151068772
2014-07-27,-86.96135401677967
2014-07-28,-85.95685781260863
2014-07-29,-88.68268336943294
2014-07-30,-88.28108563454174
2014-07-31,-89.04934370378042
2014-08-01,-88.36722949432121
2014-08-02,-89.54072890805277
2014-08-03,-91.24395251066488
2014-08-04,-91.11109292008838
2014-08-05,-90.96029242553391
2014-08-06,-89.95774291369077
2014-08-07,-90.34175452227655
2014-08-08,-92.59281823882817
2014-08-09,-92.11085943379011
2014-08-10,-92.96462245157636
2014-08-11,-92.56653037301515
2014-08-12,-91.26025596117424
2014-08-13,-90.60500745438611
2014-08-14,-89.65088575033452
2014-08-15,-89.4474382648935
2014-08-16,-88.54664589426933
2014-08-17,-87.47331938757603
2014-08-18,-87.19332689549309
2014-08-19,-88.6991219711869
2014-08-20,-89.55734508669423
2014-08-21,-89.18520047475147
2014-08-22,-89.06685444472949
2014-08-23,-88.95664799943758
2014-08-24,-88.48094570252132
2014-08-25,-87.9535092368748
2014-08-26,-86.88465954944662
2014-08-27,-87.78161519254601
2014-08-28,-87.88358784083023
2014-08-29,-88.12271947192049
2014-08-30,-87.02971243394323
2014-08-31,-86.0754859039961
2014-09-01,-84.868437005942
2014-09-02,-84.27205541759933
2014-09-03,-84.55891783002683
2014-09-04,-84.94284539519028
2014-09-05,-85.78619669433282
2014-09-06,-86.931568916739
2014-09-07,-87.17147796667183
2014-09-08,-88.82301861209943
2014-09-09,-90.19796013888298
2014-09-10,-88.38597352046934
2014-09-11,-87.94784135722884
2014-09-12,-87.19007605277791
2014-09-13,-87.74154007374959
2014-09-14,-88.74509940035243
2014-09-15,-89.62030745904562
2014-09-16,-88.17740336256824
2014-09-17,-89.41963860964718
2014-09-18,-90.22593539138232
2014-09-19,-89.9428345212661
2014-09-20,-90.22110628387259
2014-09-21,-90.77185082636593
2014-09-22,-90.81293814841543
2014-09-23,-91.84047380308778
2014-09-24,-91.27953607032008
2014-09-25,-91.25422752544827
2014-09-26,-90.9168601174303
2014-09-27,-90.52928484616233
2014-09-28,-88.93885034779721
2014-09-29,-88.03720999231597
2014-09-30,-86.57421707195641
2014-10-01,-84.91824859496396
2014-10-02,-85.64272907010357
2014-10-03,-84.78165428728991
2014-10-04,-85.70301718908682
2014-10-05,-86.46455156985412
2014-10-06,-85.38802548599587
2014-10-07,-86.47312005529378
2014-10-08,-86.50254937041885
2014-10-09,-85.41992781188692
2014-10-10,-87.14393159077208
2014-10-11,-86.74126802626871
2014-10-12,-87.4281548580113
2014-10-13,-87.05224594862594
2014-10-14,-87.75931322282008
2014-10-15,-88.32722759321987
2014-10-16,-89.03646807003776
2014-10-17,-87.34802966771
2014-10-18,-87.75487003066104
2014-10-19,-88.45247696762145
2014-10-20,-89.40333843559776
2014-10-21,-89.53639007299932
2014-10-22,-89.98224534976639
2014-10-23,-88.81223820462334
2014-10-24,-89.02350233185484
2014-10-25,-89.35424635697628
2014-10-26,-89.39821814815694
2014-10-27,-87.03758152926387
2014-10-28,-86.84670039217912
2014-10-29,-86.87693366436383
2014-10-30,-86.70153048265985
2014-10-31,-87.54401339096084
2014-11-01,-88.79301019950306
2014-11-02,-89.2069800362952
2014-11-03,-90.51165555721057
2014-11-04,-91.4005513489111
2014-11-05,-91.33272998310947
2014-11-06,-92.51758336544555
2014-11-07,-95.26273009219956
2014-11-08,-94.22539628470528
2014-11-09,-93.10728278094095
2014-11-10,-93.2758307388984
2014-11-11,-92.60557442637517
2014-11-12,-93.0082856852301
2014-11-13,-92.47985212416835
2014-11-14,-90.79856999592684
2014-11-15,-89.44910802231884
2014-11-16,-88.67289320887197
2014-11-17,-88.25957911385369
2014-11-18,-87.80716209221184
2014-11-19,-86.60876738348071
2014-11-20,-86.61673101352288
2014-11-21,-87.5987705242124
2014-11-22,-88.27712393543645
2014-11-23,-88.28147911135225
2014-11-24,-87.31545738830441
2014-11-25,-87.33238517333506
2014-11-26,-88.16008714318734
2014-11-27,-85.54660217281987
2014-11-28,-85.6508711694591
2014-11-29,-88.15394745335057
2014-11-30,-88.88171768495563
2014-12-01,-88.30228708902162
2014-12-02,-90.51278398893479
2014-12-03,-92.72602539284725
2014-12-04,-92.70963715089917
2014-12-05,-92.30070286482514
2014-12-06,-92.74356621013008
2014-12-07,-92.91746985954579
2014-12-08,-92.38959380496841
2014-12-09,-93.14711770733236
2014-12-10,-91.72632643999235
2014-12-11,-90.64464925756364
2014-12-12,-89.07353704095404
2014-12-13,-88.10550480395162
2014-12-14,-88.72037304375974
2014-12-15,-89.11507922579271
2014-12-16,-91.07142986888465
2014-12-17,-91.17155781999374
2014-12-18,-89.15378065374112
2014-12-19,-89.38164586115322
2014-12-20,-90.3044829174206
2014-12-21,-90.90219571830828
2014-12-22,-89.27749896443625
2014-12-23,-88.8869606262016
2014-12-24,-91.0871603565154
2014-12-25,-90.73671885971757
2014-12-26,-89.63287052341825
2014-12-27,-87.45115244428099
2014-12-28,-87.9074454834569
2014-12-29,-87.08408331746976
2014-12-30,-85.49507539711477
2014-12-31,-85.55739840857728
2015-01-01,-85.08259535640002
2015-01-02,-83.85939804766254
2015-01-03,-86.40189210454488
2015-01-04,-86.722385798063
2015-01-05,-87.87867973357935
2015-01-06,-88.89712253997071
2015-01-07,-90.14178255567587
2015-01-08,-91.29643781266658
2015-01-09,-90.16914604714843
2015-01-10,-92.53526295882116
2015-01-11,-91.5432129482519
2015-01-12,-91.72760536186884
2015-01-13,-93.37325582162349
2015-01-14,-91.67574885163027
2015-01-15,-92.37415728810443
2015-01-16,-91.36851247448473
2015-01-17,-90.89492316874373
2015-01-18,-90.46488620937228
2015-01-19,-91.55291777861558
2015-01-20,-91.21081805998045
2015-01-21,-91.06752084664105
2015-01-22,-89.82996520171784
2015-01-23,-89.59528060732733
2015-01-24,-89.38846641607037
2015-01-25,-88.39990417277662
2015-01-26,-87.45764147133772
2015-01-27,-85.94560616938739
2015-01-28,-85.43305438237802
2015-01-29,-84.51786563226986
2015-01-30,-86.45445260229626
2015-01-31,-86.08019572783687
2015-02-01,-87.48062969594793
2015-02-02,-87.25808295455593
2015-02-03,-88.69110296566708
2015-02-04,-87.51645156723049
2015-02-05,-87.10975220078546
2015-02-06,-87.3508939232099
2015-02-07,-88.24633538018296
2015-02-08,-87.78191671870547
2015-02-09,-88.00336267424218
2015-02-10,-88.2641211131778
2015-02-11,-86.5616556673791
2015-02-12,-84.87747339965428
2015-02-13,-85.58435028429464
2015-02-14,-86.32337361321491
2015-02-15,-87.1895183775071
2015-02-16,-87.31318391146351
2015-02-17,-86.50989180110531
2015-02-18,-86.28276568230186
2015-02-19,-87.33345876820528
2015-02-20,-88.33348575949104
2015-02-21,-89.34435156646295
2015-02-22,-88.66016401723675
2015-02-23,-86.46235254898991
2015-02-24,-84.66386148187416
2015-02-25,-83.48053887501769
2015-02-26,-83.59341455886708
2015-02-27,-84.57260892928484
2015-02-28,-86.48258353216792
2015-03-01,-87.46344260140272
2015-03-02,-87.7467018911378
2015-03-03,-87.94858361494568
2015-03-04,-87.82605769962353
2015-03-05,-87.32203132875644
2015-03-06,-86.41884582021392
2015-03-07,-86.73367380921671
2015-03-08,-87.17115550899882
2015-03-09,-86.33861748625273
2015-03-10,-85.6303252674991
2015-03-11,-85.22221417806868
2015-03-12,-84.41122726886817
2015-03-13,-84.68088241511842
2015-03-14,-84.55563313718926
2015-03-15,-83.09005413327655
2015-03-16,-82.97359184526995
2015-03-17,-84.98044912190271
2015-03-18,-85.34095519067706
2015-03-19,-86.78164637197094
2015-03-20,-85.07302957977826
2015-03-21,-83.789367422822
2015-03-22,-83.81009477159989
2015-03-23,-84.45371572866598
2015-03-24,-83.94961736793063
2015-03-25,-84.55845793994631
2015-03-26,-84.67123096075538
2015-03-27,-83.98841710487153
2015-03-28,-86.3488747711844
2015-03-29,-86.86877860771939
2015-03-30,-86.85918099815586
2015-03-31,-86.53270189815379
2015-04-01,-86.64682334107853
2015-04-02,-86.20688916070287
2015-04-03,-86.13262766137724
2015-04-04,-85.64815736556744
2015-04-05,-85.43103814114335
2015-04-06,-83.48361188391698
2015-04-07,-84.66634445213136
2015-04-08,-85.68442039717632
2015-04-09,-85.2456747300208
2015-04-10,-85.09776243968945
2015-04-11,-84.38929383394951
2015-04-12,-84.16804647897492
2015-04-13,-83.4917869161102
2015-04-14,-83.44107243934788
2015-04-15,-82.98567627753035
2015-04-16,-83.48919751593725
2015-04-17,-84.23956042027443
2015-04-18,-82.86559463514003
2015-04-19,-81.69548202917726
2015-04-20,-81.40453703139701
2015-04-21,-82.08969477661265
2015-04-22,-80.90822718022784
2015-04-23,-81.52240071696923
2015-04-24,-80.94388793989681
2015-04-25,-81.98657373109398
2015-04-26,-82.00247916652557
2015-04-27,-81.93975118352218
2015-04-28,-83.00940852038975
2015-04-29,-82.96333570926225
2015-04-30,-82.18702008543319
2015-05-01,-81.9347592072105
2015-05-02,-82.94506590908875
2015-05-03,-84.8225865631295
2015-05-04,-86.11454095153377
2015-05-05,-86.0317928941943
2015-05-06,-84.33914117832241
2015-05-07,-83.69538334414779
2015-05-08,-85.46279060166782
2015-05-09,-84.14819051780809
2015-05-10,-85.07749040661955
2015-05-11,-84.67768677801966
2015-05-12,-83.64324020585576
2015-05-13,-82.80655619915176
2015-05-14,-82.30045940217194
2015-05-15,-82.82652131706179
2015-05-16,-82.46140957560348
2015-05-17,-83.33110480001187
2015-05-18,-84.02366809319622
2015-05-19,-85.45919870775414
2015-05-20,-84.91296704994424
2015-05-21,-86.25822344146763
2015-05-22,-87.25604719096984
2015-05-23,-86.20959259799672
2015-05-24,-86.4165083504402
2015-05-25,-85.70722755214558
2015-05-26,-84.14634940560812
2015-05-27,-84.28571249704828
2015-05-28,-85.75176052121941
2015-05-29,-85.87731045405059
2015-05-30,-85.28103801246411
2015-05-31,-85.62930421802979
2015-06-01,-87.33407770836003
2015-06-02,-87.4081064261861
2015-06-03,-87.1317324570205
2015-06-04,-87.06226032869162
2015-06-05,-88.33666398936187
2015-06-06,-87.4131929096873
2015-06-07,-87.57489497713301
2015-06-08,-87.5170433671886
2015-06-09,-88.33027078213986
2015-06-10,-89.1031557771511
2015-06-11,-88.56256938668147
2015-06-12,-87.7287504861871
2015-06-13,-85.77573500375664
2015-06-14,-88.86880103880688
2015-06-15,-89.46487118107734
2015-06-16,-88.03689690517616
2015-06-17,-87.66927201517814
2015-06-18,-88.31646186613047
2015-06-19,-88.9372002618258
2015-06-20,-87.7526875314838
2015-06-21,-88.7169259510299
2015-06-22,-89.19260378543434
2015-06-23,-90.59406852978181
2015-06-24,-91.21732946825281
2015-06-25,-91.08824863424897
2015-06-26,-90.27179605271952
2015-06-27,-89.74267144989966
2015-06-28,-88.57115398196741
2015-06-29,-88.2643223004614
2015-06-30,-88.29904058784498
2015-07-01,-87.17946149827137
2015-07-02,-88.20077284286577
2015-07-03,-88.93334329267284
2015-07-04,-88.1713948152813
2015-07-05,-89.92737425887795
2015-07-06,-91.93350661087862
2015-07-07,-89.92624602472952
2015-07-08,-91.70234849431039
2015-07-09,-93.30249437714139
2015-07-10,-92.39050679320798
2015-07-11,-91.97560771326229
2015-07-12,-91.55519754297156
2015-07-13,-91.15848170048724
2015-07-14,-90.72109707014822
2015-07-15,-89.93229038448654
2015-07-16,-88.7516257035629
2015-07-17,-87.89888107570657
2015-07-18,-88.91292186782965
2015-07-19,-88.50506041351923
2015-07-20,-89.67149707862815
2015-07-21,-89.21378374650594
2015-07-22,-89.72984833959669
2015-07-23,-87.34481017588394
2015-07-24,-87.48037145746385
2015-07-25,-86.85634359963271
2015-07-26,-87.26712292944892
2015-07-27,-87.43236280321052
2015-07-28,-85.65262786955249
2015-07-29,-86.12352774306402
2015-07-30,-86.04401397347712
2015-07-31,-86.54886097752832
2015-08-01,-83.73460139304278
2015-08-02,-83.7102019904576
2015-08-03,-83.17157534769846
2015-08-04,-83.23511210048046
2015-08-05,-84.55485531970194
2015-08-06,-83.93786011676295
2015-08-07,-83.62218035053668
2015-08-08,-84.29283714904352
2015-08-09,-83.98414671510318
2015-08-10,-84.38478393929044
2015-08-11,-83.73338627467318
2015-08-12,-83.51284175367208
2015-08-13,-81.05676294941188
2015-08-14,-80.85728488800795
2015-08-15,-79.51512689096039
2015-08-16,-81.07704952458973
2015-08-17,-81.46666739323783
2015-08-18,-79.88791477332498
2015-08-19,-80.66619765702211
2015-08-20,-80.10158747663489
2015-08-21,-79.28841876733777
2015-08-22,-79.68412812032732
2015-08-23,-79.42410793377748
2015-08-24,-78.83572386512603
2015-08-25,-77.47651494548482
2015-08-26,-77.78085748115542
2015-08-27,-78.09116678597853
2015-08-28,-77.74988369116987
2015-08-29,-76.9513657946119
2015-08-30,-75.93089524994194
2015-08-31,-75.08146501147341
2015-09-01,-74.26094066991368
2015-09-02,-74.60462483373767
2015-09-03,-74.63265305468866
2015-09-04,-73.81854394853723
2015-09-05,-72.0449629708178
2015-09-06,-72.37277368881018
2015-09-07,-71.02733171082075
2015-09-08,-71.7197071567923
2015-09-09,-69.94731012104697
2015-09-10,-70.45325732279389
2015-09-11,-69.91940032189285
2015-09-12,-66.54791754136642
2015-09-13,-68.05262429383369
2015-09-14,-68.02506649293274
2015-09-15,-68.31960139309587
2015-09-16,-68.07873667668564
2015-09-17,-67.09827993106924
2015-09-18,-66.7688345413665
2015-09-19,-65.50607347605076
2015-09-20,-64.91207238006145
2015-09-21,-64.25748556434627
2015-09-22,-64.05761177861999
2015-09-23,-64.24223348651965
2015-09-24,-65.08946441593632
2015-09-25,-64.84183611867277
2015-09-26,-63.90809616973784
2015-09-27,-65.00302798092656
2015-09-28,-65.07689105788856
2015-09-29,-64.46516260223525
2015-09-30,-64.35551208424035
2015-10-01,-65.07987343749998
2015-10-02,-63.30105638610339
2015-10-03,-62.733626653029795
2015-10-04,-62.87764607368101
2015-10-05,-62.32069244542069
2015-10-06,-61.294888345910664
2015-10-07,-59.40503571858263
2015-10-08,-57.616955673778904
2015-10-09,-57.878453608992466
2015-10-10,-56.73953903286756
2015-10-11,-57.197262585408026
2015-10-12,-57.373466178317294
2015-10-13,-57.46352612959028
2015-10-14,-56.95350475038563
2015-10-15,-55.7260332935037
2015-10-16,-54.855426043888436
2015-10-17,-56.16619615041158
2015-10-18,-57.32836613725356
2015-10-19,-56.3219330995188
2015-10-20,-56.013464840849835
2015-10-21,-55.65741878649383
2015-10-22,-58.07705672819411
2015-10-23,-57.00674954581269
2015-10-24,-57.60604109302123
2015-10-25,-57.65550862721045
2015-10-26,-57.99923669159529
2015-10-27,-56.979232177224574
2015-10-28,-58.53183076194765
2015-10-29,-56.935176447971216
2015-10-30,-56.39914860957097
2015-10-31,-56.877047937880576
2015-11-01,-59.09858258197115
2015-11-02,-59.672719216109904
2015-11-03,-59.30251775041852
2015-11-04,-58.605756087435886
2015-11-05,-57.541229809671016
2015-11-06,-57.53362367876505
2015-11-07,-57.210792847450904
2015-11-08,-57.65833877894739
2015-11-09,-56.990873659863674
2015-11-10,-56.56098598270016
2015-11-11,-56.49101360293258
2015-11-12,-56.435883280954855
2015-11-13,-56.33413476045162
2015-11-14,-57.543597426736454
2015-11-15,-57.96242358650769
2015-11-16,-58.00415474747618
2015-11-17,-57.53504868526066
2015-11-18,-56.74869166995224
2015-11-19,-56.760691241820986
2015-11-20,-55.578358819932504
2015-11-21,-55.734023052321014
2015-11-22,-55.27758686062645
2015-11-23,-53.62986588461613
2015-11-24,-53.78223374303622
2015-11-25,-54.01405875585999
2015-11-26,-54.21554082284191
2015-11-27,-53.77781790799291
2015-11-28,-52.76877195155777
2015-11-29,-53.03847431839288
2015-11-30,-53.327555979855596
2015-12-01,-53.5536485948683
2015-12-02,-54.77477319869925
2015-12-03,-54.663078744412246
2015-12-04,-54.679592808830066
2015-12-05,-54.9666785048744
2015-12-06,-54.13247876647841
2015-12-07,-54.24584188113899
2015-12-08,-53.25568246436157
2015-12-09,-54.747144314220726
2015-12-10,-54.95624742595896
2015-12-11,-55.93171778980622
2015-12-12,-56.69565885254285
2015-12-13,-57.97013870725042
2015-12-14,-56.07712837084245
2015-12-15,-56.31345383897948
2015-12-16,-55.594688427307325
2015-12-17,-54.885630859362436
2015-12-18,-56.17713033634624
2015-12-19,-54.991996745740536
2015-12-20,-55.80097851581645
2015-12-21,-55.00910149274805
2015-12-22,-56.26773102551339
2015-12-23,-54.90690441022679
2015-12-24,-54.60741116427345
2015-12-25,-54.254038744907675
2015-12-26,-55.17775011657294
2015-12-27,-56.395045071671454
2015-12-28,-56.11575848654593
2015-12-29,-55.397139075088674
2015-12-30,-55.399339048161835
2015-12-31,-54.97314392500882
2016-01-01,-55.80986387029526
2016-01-02,-55.65588988467607
2016-01-03,-55.447481204244426
2016-01-04,-54.41597079772391
2016-01-05,-52.76000455334098
2016-01-06,-52.291940702445025
2016-01-07,-51.29881077900052
2016-01-08,-51.375192597438485
2016-01-09,-50.929645788002794
2016-01-10,-49.96428834735505
2016-01-11,-49.40253107513808
2016-01-12,-49.72327155329639
2016-01-13,-48.519851288707244
2016-01-14,-48.24395868198171
2016-01-15,-49.908109867133085
2016-01-16,-49.848841241978505
2016-01-17,-51.09760462889328
2016-01-18,-50.499579311438424
2016-01-19,-51.421327117128094
2016-01-20,-50.047314801738125
2016-01-21,-50.197263707830025
2016-01-22,-51.17858445925324
2016-01-23,-50.95794046697512
2016-01-24,-49.59025121692824
2016-01-25,-50.63616929646742
2016-01-26,-50.8328060298094
2016-01-27,-50.39340851227211
2016-01-28,-51.45469780799995
2016-01-29,-51.112644860831686
2016-01-30,-48.529792973440415
2016-01-31,-49.32940080395365
2016-02-01,-49.61915794936502
2016-02-02,-50.658864262948825
2016-02-03,-49.57394296154808
2016-02-04,-50.99134864171687
2016-02-05,-51.5980951288359
2016-02-06,-51.1008482996006
2016-02-07,-51.31007230039447
2016-02-08,-50.31902887069404
2016-02-09,-50.460612973421505
2016-02-10,-51.35791678145947
2016-02-11,-51.43481241082972
2016-02-12,-51.952095132860705
2016-02-13,-53.54483512019234
2016-02-14,-54.68597391466894
2016-02-15,-54.72259294452495
2016-02-16,-56.54784952468114
2016-02-17,-56.56655966398202
2016-02-18,-56.08225404423516
2016-02-19,-56.967836430226384
2016-02-20,-55.620020402292006
2016-02-21,-56.77326890671789
2016-02-22,-56.19597483317193
2016-02-23,-56.54351991799052
2016-02-24,-55.60943665536834
2016-02-25,-55.201053246270725
2016-02-26,-55.742164265016115
2016-02-27,-56.75340061727919
2016-02-28,-55.34792489599244
2016-02-29,-55.28046569983582
2016-03-01,-53.602805348544294
2016-03-02,-53.888920548811825
2016-03-03,-54.717069347849176
2016-03-04,-54.75175354763176
2016-03-05,-55.104777503857946
2016-03-06,-56.28050527021807
2016-03-07,-57.284009636919734
2016-03-08,-56.66416791853591
2016-03-09,-55.52903420764062
2016-03-10,-54.29243249001979
2016-03-11,-53.726985729003204
2016-03-12,-55.233157799888154
2016-03-13,-55.0592530556931
2016-03-14,-54.83028775595201
2016-03-15,-54.46824505410464
2016-03-16,-54.14834621775151
2016-03-17,-54.20823245841922
2016-03-18,-53.00879003900941
2016-03-19,-52.26255378908084
2016-03-20,-53.45179928751663
2016-03-21,-51.848316852571394
2016-03-22,-50.1235541556734
2016-03-23,-50.23664750442604
2016-03-24,-50.421988646110535
2016-03-25,-51.352870333028335
2016-03-26,-51.7330316468946
2016-03-27,-49.626766995478114
2016-03-28,-49.77921623602762
2016-03-29,-49.15751025269681
2016-03-30,-49.58483425928245
2016-03-31,-48.0499534950169
2016-04-01,-47.66973458685092
2016-04-02,-45.843160180232516
2016-04-03,-45.07698977486835
2016-04-04,-44.324676943261714
2016-04-05,-42.90608851893181
2016-04-06,-44.08699879741334
2016-04-07,-44.96539390300881
2016-04-08,-43.80584329870767
2016-04-09,-42.713930475794314
2016-04-10,-42.39989494877587
2016-04-11,-43.30982517872861
2016-04-12,-44.11360257796631
2016-04-13,-44.00969787975298
2016-04-14,-45.45291086278704
2016-04-15,-46.8178511028025
2016-04-16,-45.77969744390234
2016-04-17,-45.156770997150986
2016-04-18,-45.87031366668308
2016-04-19,-45.73410398231413
2016-04-20,-45.31180785363929
2016-04-21,-45.41261669912196
2016-04-22,-45.61832861465871
2016-04-23,-45.878437710635126
2016-04-24,-44.37303554086849
2016-04-25,-43.52117612552952
2016-04-26,-43.27672634608186
2016-04-27,-44.360495774111264
2016-04-28,-43.47699308608194
2016-04-29,-41.776709300227964
2016-04-30,-42.36620126280342
2016-05-01,-43.17155249130354
2016-05-02,-44.25325159733303
2016-05-03,-44.75719087970857
2016-05-04,-45.84141889991257
2016-05-05,-45.68164934789329
2016-05-06,-45.8247254572854
2016-05-07,-47.01372336264095
2016-05-08,-49.065087457155066
2016-05-09,-48.92404702895856
2016-05-10,-49.84889902715497
2016-05-11,-50.31315172513558
2016-05-12,-50.26955757467371
2016-05-13,-50.42992980727275
2016-05-14,-50.05654521197798
2016-05-15,-50.80301971751456
2016-05-16,-50.68458116335686
2016-05-17,-50.7205801158423
2016-05-18,-49.97772850564345
2016-05-19,-48.50469552925874
2016-05-20,-48.07191375557082
2016-05-21,-48.09193277753022
2016-05-22,-49.51096087113985
2016-05-23,-50.76596012181347
2016-05-24,-50.057856583692256
2016-05-25,-49.383907150103234
2016-05-26,-48.620158003590205
2016-05-27,-46.50460303917936
2016-05-28,-48.11148964510401
2016-05-29,-46.293005689921074
2016-05-30,-45.994932802715496
2016-05-31,-46.44786839849028
2016-06-01,-45.73355543106806
2016-06-02,-45.868281576729196
2016-06-03,-46.48572212259678
2016-06-04,-45.8193044740925
2016-06-05,-46.33685282386949
2016-06-06,-46.403350431383764
2016-06-07,-45.066449982870054
2016-06-08,-43.52351856065805
2016-06-09,-44.0178465253907
2016-06-10,-45.38729447089835
2016-06-11,-45.49230720352672
2016-06-12,-46.94560618385752
2016-06-13,-46.477311494547465
2016-06-14,-45.587201172985665
2016-06-15,-45.931051014601636
2016-06-16,-45.49574912283968
2016-06-17,-43.80838720768631
2016-06-18,-45.24540516848431
2016-06-19,-46.72659616112765
2016-06-20,-47.16082451743483
2016-06-21,-48.49068380874892
2016-06-22,-49.931600268103196
2016-06-23,-49.356183052177514
2016-06-24,-51.05376353040751
2016-06-25,-51.870707112657385
2016-06-26,-51.57963221476893
2016-06-27,-51.179738608533
2016-06-28,-51.73632147873365
2016-06-29,-51.14321340376384
2016-06-30,-51.543871713085416
2016-07-01,-51.43745940109268
2016-07-02,-49.07521410039295
2016-07-03,-48.53082338502627
2016-07-04,-48.62071361023052
2016-07-05,-48.427895505887456
2016-07-06,-45.86838683237892
2016-07-07,-46.546927470112415
2016-07-08,-44.72360865781745
2016-07-09,-43.71961852224876
2016-07-10,-42.98631442832815
2016-07-11,-41.85087057019294
2016-07-12,-42.04986699483105
2016-07-13,-42.05323854831273
2016-07-14,-41.14721370495868
2016-07-15,-42.42905622335578
2016-07-16,-43.48325706722171
2016-07-17,-41.09961788968581
2016-07-18,-39.985517735555185
2016-07-19,-41.50329646644866
2016-07-20,-43.83143890207085
2016-07-21,-43.60095912556195
2016-07-22,-40.95123272345235
2016-07-23,-40.621367744858965
2016-07-24,-41.57847043771888
2016-07-25,-41.3956736884861
2016-07-26,-40.93079836136416
2016-07-27,-40.93470937560114
2016-07-28,-41.10926577302674
2016-07-29,-41.15582490103418
2016-07-30,-41.2554602737227
2016-07-31,-40.00481962137655
2016-08-01,-41.12245556855228
2016-08-02,-40.30699219196102
2016-08-03,-40.30560199414307
2016-08-04,-39.41508390915564
2016-08-05,-40.669345099740056
2016-08-06,-40.240428740394705
2016-08-07,-39.95465487870833
2016-08-08,-39.45895849772411
2016-08-09,-40.18264402425242
2016-08-10,-40.16695503340853
2016-08-11,-41.687809912366056
2016-08-12,-41.129374330669734
2016-08-13,-41.27046965025933
2016-08-14,-39.61445773576732
2016-08-15,-39.355499935891075
2016-08-16,-41.06268226596875
2016-08-17,-42.20076285185425
2016-08-18,-40.51351854782513
2016-08-19,-39.16810869932948
2016-08-20,-38.58489646003558
2016-08-21,-40.00954768364706
2016-08-22,-39.10904380761936
2016-08-23,-39.440072289445155
2016-08-24,-40.68478652084266
2016-08-25,-42.16975867000736
2016-08-26,-41.79768027671672
2016-08-27,-39.221047339273134
2016-08-28,-38.00899981332353
2016-08-29,-40.551591338191855
2016-08-30,-41.11261648734684
2016-08-31,-41.07497657912425
2016-09-01,-38.77449773991767
2016-09-02,-38.48639220138848
2016-09-03,-38.38765508638926
2016-09-04,-38.049699213947875
2016-09-05,-38.828833674144235
2016-09-06,-38.70946078013561
2016-09-07,-38.51455118028712
2016-09-08,-36.910611346335074
2016-09-09,-35.524214438182945
2016-09-10,-34.06370143461472
2016-09-11,-33.555465448719026
2016-09-12,-33.61467799515646
2016-09-13,-32.60630604284607
2016-09-14,-32.81082923385718
2016-09-15,-31.52493332936085
2016-09-16,-32.56727795663907
2016-09-17,-32.717937382166596
2016-09-18,-31.533069058834226
2016-09-19,-33.70141068501468
2016-09-20,-35.01311389621021
2016-09-21,-35.029292073808435
2016-09-22,-34.99515287643635
2016-09-23,-35.646006122338804
2016-09-24,-36.62393611007859
2016-09-25,-35.401336968605364
2016-09-26,-35.27341473423558
2016-09-27,-34.6678499733278
2016-09-28,-35.04261899343983
2016-09-29,-36.064097390564726
2016-09-30,-36.529205978584756
2016-10-01,-36.51349729377271
2016-10-02,-36.891567481504865
2016-10-03,-37.64851174739229
2016-10-04,-36.56510142750762
2016-10-05,-36.42915450318917
2016-10-06,-35.13675459730925
2016-10-07,-34.81410542550433
2016-10-08,-36.00238640340658
2016-10-09,-36.536944721375356
2016-10-10,-37.59679061583055
2016-10-11,-37.93562676318208
2016-10-12,-38.00192991303608
2016-10-13,-39.238967464853076
2016-10-14,-38.82793681679687
2016-10-15,-39.665330237423746
2016-10-16,-38.07029937507136
2016-10-17,-38.34887389805004
2016-10-18,-38.379133165223614
2016-10-19,-38.04489978023559
2016-10-20,-39.2613443723879
2016-10-21,-40.16991977084672
2016-10-22,-40.23565458731176
2016-10-23,-41.11647847651998
2016-10-24,-41.866961636300424
2016-10-25,-41.73906093803169
2016-10-26,-43.4058778418025
2016-10-27,-42.5229638150879
2016-10-28,-42.73117136561271
2016-10-29,-43.195164362337174
2016-10-30,-43.18686485744866
2016-10-31,-41.11755466480123
2016-11-01,-41.68623601307278
2016-11-02,-42.09248974980676
2016-11-03,-40.56602035105534
2016-11-04,-41.19358445220709
2016-11-05,-41.67536372323059
2016-11-06,-42.40377541701524
2016-11-07,-41.928560585101955
2016-11-08,-41.63861560864462
2016-11-09,-43.12618012581441
2016-11-10,-42.33910976680171
2016-11-11,-40.02423880808284
2016-11-12,-40.535915242252834
2016-11-13,-39.68828883903337
2016-11-14,-39.59266912509508
2016-11-15,-37.59939766817218
2016-11-16,-36.921568070824726
2016-11-17,-36.14355456847117
2016-11-18,-34.88048793162573
2016-11-19,-33.484505949545536
2016-11-20,-31.281435164772933
2016-11-21,-32.16004445909151
2016-11-22,-32.762728188031346
2016-11-23,-34.09501283236566
2016-11-24,-34.709690155003315
2016-11-25,-33.80017595678272
2016-11-26,-33.98703654631078
2016-11-27,-33.75010043321025
2016-11-28,-33.11091636256697
2016-11-29,-34.06284403149483
2016-11-30,-33.15491985764434
2016-12-01,-32.738592940358394
2016-12-02,-32.937918961590675
2016-12-03,-33.92896632779391
2016-12-04,-34.64617428585266
2016-12-05,-31.494085746209443
2016-12-06,-32.21041944802356
2016-12-07,-31.78428144879379
2016-12-08,-28.946132391527094
2016-12-09,-26.837971135301817
